id_cliente,genero,idoso,casado,dependentes,meses_cliente,servico_de_telefone,varias_linhas,servico_de_internet,seguranca_online,backup_online,protecao_de_dispositivo,suporte_tecnico,tv,streaming_de_filmes,contrato,fatura_sem_papel,forma_de_pagamento,cobrancas_mensais,custos_totais,cancelou
7209-JCUDS,masculino,nao,nao,nao,10,sim,nao,fibra optica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,94.9,1048.85,sim
7009-PCARS,masculino,nao,nao,sim,55,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,transferencia bancaria,19.1,1001.5,nao
0519-DRGTI,feminino,nao,sim,sim,20,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.35,442.6,nao
1017-FBQMM,feminino,nao,sim,sim,62,sim,sim,fibra optica,nao,sim,nao,sim,sim,sim,anual,sim,cartao de credito,106.05,6703.5,nao
3001-CBHLQ,masculino,sim,sim,nao,32,sim,sim,fibra optica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque eletronico,104.9,3351.55,sim
1985-MBRYP,feminino,nao,nao,nao,43,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,sim,transferencia bancaria,19.65,779.25,nao
6158-DWPZT,masculino,nao,sim,nao,9,nao,nao,DSL,nao,nao,nao,nao,nao,nao,anual,nao,transferencia bancaria,24.1,259.8,sim
9372-TXXPS,feminino,nao,sim,nao,60,sim,nao,DSL,sim,sim,nao,sim,nao,nao,bianual,nao,transferencia bancaria,59.85,3483.45,nao
3259-QMXUN,masculino,nao,sim,nao,58,sim,sim,DSL,sim,sim,sim,nao,sim,sim,bianual,sim,cheque eletronico,86.1,4890.5,nao
1015-JPFYW,masculino,nao,nao,sim,7,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,19.45,136.75,nao
6645-MXQJT,masculino,nao,sim,sim,2,sim,nao,fibra optica,sim,nao,nao,nao,sim,sim,mensal,nao,cheque eletronico,97.1,184.15,nao
4360-QRAVE,masculino,sim,nao,nao,37,nao,nao,DSL,nao,sim,sim,nao,nao,nao,mensal,nao,cheque eletronico,36.65,1315.0,nao
8433-WPJTV,feminino,sim,sim,sim,65,sim,sim,fibra optica,nao,nao,sim,sim,sim,sim,anual,sim,transferencia bancaria,103.9,6767.1,nao
5804-JMYIO,feminino,nao,sim,sim,39,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.75,757.95,nao
3763-GCZHZ,masculino,nao,sim,nao,66,sim,sim,fibra optica,nao,sim,nao,sim,sim,sim,anual,sim,cheque eletronico,104.05,6890.0,sim
6484-LATFU,masculino,nao,nao,nao,68,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,24.55,1657.4,nao
7599-NTMDP,feminino,nao,sim,sim,62,nao,nao,DSL,sim,sim,nao,sim,sim,nao,bianual,nao,transferencia bancaria,48.7,3008.55,nao
0772-GYEQQ,masculino,nao,nao,nao,3,sim,nao,fibra optica,nao,nao,sim,sim,sim,nao,mensal,sim,cheque,88.35,262.05,sim
0536-ACXIP,feminino,nao,sim,nao,72,sim,sim,fibra optica,sim,sim,sim,nao,sim,sim,bianual,sim,cheque eletronico,109.55,8165.1,nao
0936-NQLJU,feminino,nao,sim,nao,41,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,20.65,875.55,nao
4831-EOBFE,masculino,nao,sim,sim,29,sim,nao,fibra optica,sim,nao,nao,nao,sim,sim,mensal,nao,cartao de credito,94.65,2649.15,sim
1575-KRZZE,feminino,nao,nao,nao,4,sim,nao,DSL,sim,sim,nao,nao,nao,nao,mensal,nao,cheque eletronico,55.2,220.65,nao
3251-YMVWZ,masculino,nao,nao,nao,53,sim,sim,nao,nao,nao,nao,nao,nao,nao,anual,nao,transferencia bancaria,24.05,1301.9,nao
4102-OQUPX,masculino,sim,sim,nao,1,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,74.4,74.4,sim
9170-GYZJC,feminino,nao,sim,sim,41,sim,sim,DSL,sim,sim,sim,sim,nao,sim,mensal,nao,cartao de credito,79.9,3326.2,sim
4884-LEVMQ,masculino,nao,sim,nao,39,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,sim,transferencia bancaria,20.45,790.0,nao
8857-CUPFQ,masculino,nao,sim,nao,63,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.25,1237.65,nao
7610-TVOPG,masculino,nao,nao,nao,15,sim,sim,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,26.35,378.6,nao
3638-DIMPH,feminino,nao,sim,nao,13,sim,nao,DSL,nao,nao,nao,nao,nao,nao,anual,nao,cheque eletronico,43.8,592.65,nao
1845-ZLLIG,masculino,nao,nao,nao,1,sim,nao,DSL,nao,sim,nao,nao,nao,nao,mensal,sim,cheque,50.15,50.15,nao
8559-WNQZS,masculino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,20.45,20.45,nao
3999-QGRJH,masculino,sim,nao,nao,8,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.7,560.85,sim
1699-UOTXU,masculino,nao,nao,nao,60,sim,nao,DSL,sim,sim,sim,nao,nao,nao,bianual,nao,cheque eletronico,61.4,3638.25,nao
2454-RPBRZ,feminino,sim,sim,nao,12,sim,sim,fibra optica,nao,sim,sim,nao,sim,nao,mensal,sim,cheque eletronico,98.1,1060.2,sim
0635-WKOLD,masculino,nao,sim,nao,40,sim,sim,DSL,nao,sim,nao,sim,sim,nao,anual,nao,cartao de credito,70.75,2921.75,nao
5993-JSUWV,feminino,nao,nao,nao,66,sim,nao,DSL,sim,sim,sim,nao,nao,nao,bianual,sim,transferencia bancaria,61.15,4017.45,nao
4518-FZBSX,masculino,nao,sim,sim,42,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cheque,20.25,854.9,nao
5387-ASZNZ,feminino,sim,nao,nao,66,sim,sim,DSL,sim,sim,nao,sim,nao,nao,anual,sim,cartao de credito,63.85,4174.35,nao
6988-CJEYV,masculino,nao,nao,nao,49,sim,sim,fibra optica,nao,sim,nao,nao,sim,sim,mensal,nao,cheque eletronico,98.7,4920.55,nao
2002-MZHWP,feminino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.5,20.5,sim
3097-FQTVJ,feminino,nao,nao,nao,41,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,20.0,810.3,nao
5465-BUBFA,feminino,nao,sim,sim,41,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,transferencia bancaria,19.3,772.4,nao
7299-GNVPL,feminino,nao,sim,sim,23,sim,nao,fibra optica,sim,sim,nao,sim,nao,nao,mensal,nao,cheque,84.4,1936.85,nao
9743-DQKQW,masculino,nao,nao,nao,3,nao,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,25.1,79.8,nao
1215-VFYVK,feminino,nao,nao,nao,4,nao,nao,DSL,sim,nao,sim,sim,nao,sim,mensal,nao,cheque,48.25,202.25,nao
9371-BITHB,feminino,nao,sim,sim,52,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.85,1070.5,nao
2265-CYWIV,feminino,sim,sim,nao,4,sim,sim,fibra optica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,99.6,347.65,sim
9093-FPDLG,feminino,nao,nao,nao,11,sim,nao,fibra optica,nao,sim,sim,sim,nao,sim,mensal,sim,cheque eletronico,94.2,999.9,nao
0541-FITGH,feminino,nao,sim,nao,2,sim,nao,DSL,sim,nao,nao,nao,nao,sim,mensal,sim,cheque,62.15,113.1,nao
6985-HAYWX,feminino,nao,sim,nao,26,sim,sim,fibra optica,nao,sim,nao,nao,nao,nao,mensal,nao,transferencia bancaria,79.3,2015.8,nao
7508-KBIMB,masculino,nao,sim,sim,24,sim,nao,DSL,sim,nao,sim,nao,nao,nao,anual,sim,cartao de credito,56.25,1454.25,nao
6838-HVLXG,feminino,nao,nao,nao,12,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.3,246.7,nao
2277-DJJDL,masculino,sim,sim,nao,60,sim,sim,fibra optica,nao,nao,nao,sim,sim,sim,mensal,sim,cheque eletronico,99.0,6017.9,nao
1897-OKVMW,feminino,nao,sim,sim,64,sim,sim,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,cheque,90.6,5817.45,nao
5485-ITNPC,masculino,nao,sim,nao,66,sim,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,transferencia bancaria,85.9,5595.3,nao
0233-FTHAV,feminino,nao,nao,nao,60,sim,sim,fibra optica,nao,nao,sim,nao,nao,nao,anual,sim,transferencia bancaria,79.2,4765.0,nao
4644-PIZRT,masculino,nao,sim,sim,17,sim,sim,DSL,sim,nao,sim,nao,sim,nao,anual,sim,transferencia bancaria,70.35,1201.65,nao
8922-NPKBJ,masculino,nao,sim,sim,42,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,19.35,867.3,nao
2740-TVLFN,masculino,nao,nao,nao,1,sim,sim,DSL,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,50.15,50.15,nao
7771-CFQRQ,feminino,nao,sim,sim,47,sim,nao,DSL,nao,sim,nao,sim,nao,sim,bianual,nao,transferencia bancaria,63.8,3007.25,nao
9512-PHSMG,feminino,nao,sim,nao,10,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,20.55,252.75,nao
6963-EZQEE,masculino,sim,sim,nao,70,sim,sim,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,cartao de credito,88.55,6306.5,nao
2452-KDRRH,masculino,sim,nao,nao,67,sim,sim,fibra optica,nao,nao,sim,nao,sim,sim,mensal,sim,cartao de credito,101.4,6841.05,nao
2004-OCQXK,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,81.95,81.95,sim
5027-QPKTE,masculino,nao,sim,nao,7,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.35,451.1,sim
4146-SVFUD,masculino,nao,nao,nao,1,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,44.6,44.6,nao
1564-HJUVY,masculino,nao,nao,nao,4,sim,nao,DSL,nao,sim,nao,sim,sim,nao,mensal,sim,transferencia bancaria,63.75,226.2,nao
3617-XLSGQ,feminino,nao,sim,sim,66,sim,sim,fibra optica,sim,sim,sim,nao,sim,sim,bianual,nao,transferencia bancaria,109.25,7082.5,nao
7517-LDMPS,feminino,nao,nao,nao,12,sim,nao,fibra optica,nao,sim,nao,nao,nao,sim,mensal,sim,cheque eletronico,84.6,1017.35,nao
7244-KXYZN,feminino,nao,nao,nao,24,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,nao,cartao de credito,20.45,527.35,nao
5226-NOZFC,masculino,nao,nao,nao,26,sim,nao,fibra optica,nao,sim,nao,nao,sim,nao,mensal,sim,cheque eletronico,85.75,2146.5,nao
2672-HUYVI,feminino,nao,nao,nao,6,sim,nao,fibra optica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,91.1,455.3,sim
1400-WIVLL,masculino,nao,sim,nao,57,sim,sim,fibra optica,nao,nao,sim,sim,sim,sim,bianual,nao,cheque eletronico,107.95,5969.85,nao
7508-MYBOG,masculino,nao,sim,nao,14,sim,sim,fibra optica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque eletronico,86.1,1235.55,sim
8148-NLEGT,feminino,nao,sim,sim,42,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque eletronico,22.95,1014.25,nao
0148-DCDOS,masculino,nao,nao,nao,25,sim,sim,fibra optica,nao,nao,nao,nao,sim,sim,mensal,sim,transferencia bancaria,94.7,2362.1,sim
8347-GDTMP,feminino,nao,sim,nao,64,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cartao de credito,19.45,1225.65,nao
9992-RRAMN,masculino,nao,sim,nao,22,sim,sim,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,85.1,1873.7,sim
6746-WAUWT,masculino,nao,nao,nao,19,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,sim,cartao de credito,19.7,386.5,nao
0310-MVLET,feminino,nao,sim,sim,61,sim,sim,fibra optica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque eletronico,99.15,6010.05,sim
0428-IKYCP,masculino,nao,sim,nao,22,sim,nao,fibra optica,nao,nao,sim,nao,sim,nao,mensal,sim,transferencia bancaria,87.0,1850.65,nao
4550-VBOFE,masculino,sim,sim,nao,70,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque eletronico,102.95,7101.5,sim
2187-PKZAY,masculino,nao,nao,nao,12,sim,nao,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,transferencia bancaria,79.95,1043.4,nao
4003-OCTMP,feminino,nao,sim,nao,31,sim,nao,DSL,sim,nao,nao,sim,nao,sim,anual,sim,cheque eletronico,64.0,1910.75,nao
6652-YFFJO,feminino,nao,nao,nao,11,sim,nao,DSL,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,64.9,716.1,nao
7225-IILWY,masculino,nao,sim,sim,68,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,25.75,1686.15,nao
5248-RPYWW,feminino,sim,sim,sim,72,sim,sim,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,transferencia bancaria,90.15,6716.45,nao
7923-IYJWY,masculino,sim,nao,nao,67,sim,sim,fibra optica,sim,sim,sim,sim,sim,sim,bianual,sim,cartao de credito,116.1,7839.85,nao
3170-GWYKC,feminino,nao,nao,nao,60,sim,nao,fibra optica,sim,nao,sim,sim,sim,sim,mensal,sim,transferencia bancaria,104.95,6236.75,nao
5696-QURRL,masculino,nao,nao,nao,1,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,45.05,45.05,sim
7409-KIUTL,feminino,sim,nao,sim,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,71.0,71.0,sim
9830-ECLEN,masculino,nao,sim,sim,58,nao,nao,DSL,sim,sim,sim,nao,sim,nao,anual,nao,cheque,50.0,2919.85,nao
1732-VHUBQ,feminino,sim,sim,sim,47,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia bancaria,70.55,3309.25,sim
0495-RVCBF,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque eletronico,79.7,79.7,sim
2668-TZSPS,masculino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,20.45,20.45,nao
7854-EDSSA,masculino,nao,nao,nao,22,sim,sim,DSL,sim,sim,nao,nao,nao,nao,mensal,nao,cheque eletronico,59.0,1254.7,sim
8869-TORSS,feminino,nao,nao,nao,48,sim,nao,DSL,sim,nao,sim,sim,nao,nao,anual,sim,cartao de credito,60.35,2896.4,sim
7446-SFAOA,feminino,nao,sim,nao,37,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,sim,transferencia bancaria,19.85,717.5,nao
9522-ZSINC,masculino,nao,nao,nao,13,sim,nao,nao,nao,nao,nao,nao,nao,nao,anual,sim,cheque eletronico,19.95,253.8,nao
8234-GSZYK,masculino,nao,nao,nao,43,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,transferencia bancaria,26.45,1110.05,nao
6505-OZNPG,feminino,nao,nao,nao,6,nao,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,cheque,63.4,348.8,nao
6164-HAQTX,masculino,nao,nao,nao,71,nao,nao,DSL,sim,sim,sim,sim,sim,nao,bianual,nao,transferencia bancaria,53.95,3888.65,nao
0679-IDSTG,feminino,sim,sim,sim,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.25,69.25,sim
7765-LWVVH,feminino,nao,sim,sim,72,sim,sim,fibra optica,sim,sim,nao,nao,sim,nao,bianual,sim,cheque eletronico,95.1,6843.15,nao
1658-TJVOA,feminino,sim,nao,nao,6,sim,nao,fibra optica,sim,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,74.1,450.9,nao
0953-LGOVU,masculino,nao,sim,sim,12,nao,nao,DSL,nao,sim,nao,sim,nao,nao,mensal,nao,cheque,35.5,432.25,nao
2115-BFTIW,masculino,nao,nao,nao,25,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,70.95,1767.35,sim
4692-NNQRU,feminino,nao,sim,nao,21,sim,nao,fibra optica,nao,nao,sim,sim,nao,nao,anual,nao,cheque eletronico,79.2,1742.45,nao
7742-MYPGI,feminino,nao,sim,sim,6,sim,nao,DSL,nao,nao,nao,sim,nao,nao,mensal,sim,cheque,48.8,297.35,nao
0611-DFXKO,masculino,nao,sim,nao,20,sim,nao,fibra optica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque,89.0,1820.45,sim
7780-OTDSO,masculino,nao,sim,nao,18,sim,sim,fibra optica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,99.4,1742.95,sim
9619-GSATL,feminino,nao,nao,nao,43,sim,nao,DSL,nao,sim,nao,sim,nao,nao,anual,nao,cheque eletronico,55.45,2444.25,nao
5622-UEJFI,feminino,nao,sim,sim,35,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,sim,cartao de credito,25.4,949.8,nao
9747-DDZOS,feminino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,sim,nao,nao,nao,mensal,nao,transferencia bancaria,73.5,73.5,sim
0674-DGMAQ,masculino,sim,sim,nao,32,sim,sim,fibra optica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque eletronico,93.5,2970.8,nao
6203-HBZPA,masculino,nao,nao,nao,52,nao,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,nao,cartao de credito,63.9,3334.95,nao
0484-FFVBJ,masculino,nao,nao,nao,32,sim,nao,DSL,nao,nao,nao,nao,sim,sim,anual,sim,transferencia bancaria,64.85,2010.95,nao
0301-FIDRB,feminino,nao,sim,sim,72,nao,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,transferencia bancaria,63.8,4684.3,nao
4139-JPIAM,masculino,nao,nao,nao,51,nao,nao,DSL,sim,nao,nao,sim,nao,sim,mensal,sim,cartao de credito,44.45,2181.55,nao
2181-TIDSV,masculino,nao,sim,sim,68,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,sim,transferencia bancaria,19.95,1303.25,nao
2761-XECQW,masculino,sim,sim,nao,8,nao,nao,DSL,nao,sim,sim,nao,nao,sim,mensal,sim,cheque,43.35,371.4,nao
1936-CZAKF,masculino,nao,sim,nao,49,nao,nao,DSL,nao,sim,nao,nao,sim,sim,bianual,nao,cartao de credito,49.65,2409.9,nao
9453-PATOS,feminino,nao,sim,nao,72,sim,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,nao,cheque,85.1,6155.4,nao
0564-JJHGS,masculino,nao,nao,nao,9,sim,sim,fibra optica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,95.5,829.1,sim
3348-CFRNX,feminino,nao,sim,nao,28,sim,nao,fibra optica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque,92.35,2602.9,sim
4402-FTBXC,masculino,nao,nao,nao,54,sim,nao,fibra optica,sim,nao,sim,nao,sim,nao,mensal,nao,cheque,89.8,4667.0,nao
1428-GTBJJ,masculino,nao,nao,nao,11,sim,nao,fibra optica,nao,sim,nao,nao,nao,nao,mensal,sim,cheque eletronico,74.55,824.75,sim
2931-XIQBR,feminino,nao,sim,sim,50,sim,nao,fibra optica,nao,nao,sim,sim,sim,sim,anual,nao,cheque,103.05,5153.5,nao
0106-UGRDO,feminino,nao,sim,nao,69,sim,sim,fibra optica,sim,sim,sim,sim,sim,sim,bianual,sim,cheque eletronico,116.0,8182.85,nao
5542-TBBWB,masculino,nao,nao,nao,1,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,69.9,69.9,nao
1930-QPBVZ,masculino,nao,sim,sim,68,sim,nao,fibra optica,sim,sim,nao,sim,nao,sim,bianual,nao,transferencia bancaria,95.1,6683.4,nao
2606-PKWJB,masculino,nao,nao,sim,40,nao,nao,DSL,sim,sim,nao,sim,nao,nao,anual,nao,cheque,40.25,1564.05,nao
5322-ZSMZY,masculino,nao,sim,sim,31,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque,25.75,755.6,nao
8059-UDZFY,feminino,sim,nao,sim,33,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,transferencia bancaria,105.35,3465.05,nao
7740-BTPUX,masculino,sim,sim,nao,55,sim,sim,fibra optica,nao,sim,sim,sim,sim,sim,bianual,sim,cheque eletronico,113.6,6292.7,nao
5220-AGAAX,masculino,nao,sim,sim,68,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,sim,transferencia bancaria,24.0,1664.3,nao
0208-BPQEJ,feminino,nao,sim,sim,12,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia bancaria,19.4,198.1,nao
9435-JMLSX,masculino,nao,sim,nao,71,sim,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,transferencia bancaria,86.1,6045.9,nao
3352-ALMCK,masculino,nao,nao,nao,40,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque,102.65,4108.15,nao
5312-IRCFR,feminino,nao,sim,sim,64,sim,sim,fibra optica,nao,sim,sim,nao,nao,sim,anual,sim,cheque eletronico,92.85,5980.75,nao
5294-IMHHT,masculino,nao,sim,nao,53,sim,sim,fibra optica,nao,sim,nao,sim,nao,sim,anual,nao,transferencia bancaria,97.75,5043.2,nao
8802-UNOJF,masculino,sim,nao,nao,12,sim,nao,fibra optica,nao,sim,sim,sim,nao,nao,mensal,sim,cheque,83.8,1029.75,sim
6313-GIDIT,masculino,sim,nao,nao,53,nao,nao,DSL,nao,sim,sim,nao,sim,sim,mensal,sim,cheque eletronico,54.45,2854.55,sim
6176-YJWAS,masculino,nao,sim,nao,72,sim,sim,fibra optica,sim,sim,sim,nao,sim,nao,bianual,sim,cartao de credito,97.95,7114.25,nao
5310-NOOVA,masculino,nao,nao,nao,46,sim,nao,nao,nao,nao,nao,nao,nao,nao,bianual,nao,cheque eletronico,19.95,907.05,nao
4526-EXKKN,masculino,nao,nao,nao,40,sim,sim,nao,nao,nao,nao,nao,nao,nao,bianual,sim,cheque,24.6,973.95,nao
5311-IHLEI,masculino,nao,nao,nao,12,nao,nao,DSL,sim,sim,nao,sim,sim,nao,mensal,sim,transferencia bancaria,50.95,605.75,nao
3987-KQDDU,masculino,nao,nao,nao,9,sim,nao,fibra optica,sim,nao,nao,nao,nao,nao,mensal,nao,cheque eletronico,75.6,661.55,nao
3404-JNXAX,feminino,nao,sim,sim,51,sim,sim,fibra optica,nao,nao,nao,sim,nao,nao,mensal,sim,cheque eletronico,80.75,4116.9,nao
5131-PONJI,masculino,nao,sim,sim,49,sim,nao,fibra optica,nao,sim,sim,nao,sim,nao,mensal,sim,cartao de credito,90.4,4494.65,nao
2845-AFFTX,masculino,sim,sim,nao,41,sim,sim,fibra optica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque eletronico,99.8,4259.3,sim
3489-VSFRD,feminino,nao,nao,nao,56,sim,nao,DSL,sim,nao,sim,sim,nao,nao,anual,sim,cartao de credito,60.25,3282.75,nao
3345-JHUEO,masculino,nao,nao,nao,4,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cheque eletronico,20.2,55.7,nao
5815-HGGHV,masculino,nao,sim,nao,20,sim,nao,DSL,sim,nao,nao,sim,nao,sim,anual,sim,cheque,64.15,1274.45,nao
5260-UMPWX,feminino,nao,sim,sim,26,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,sim,cartao de credito,20.25,493.95,nao
2249-YPRNG,feminino,nao,sim,sim,20,sim,sim,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,transferencia bancaria,105.85,2239.65,sim
7410-YTJIK,feminino,nao,nao,nao,7,sim,sim,fibra optica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque,75.45,480.75,sim
4626-GYCZP,masculino,nao,nao,nao,7,sim,sim,fibra optica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,93.85,635.6,sim
5649-RXQTV,masculino,nao,nao,nao,51,sim,nao,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque eletronico,99.0,5038.15,nao
2674-MIAHT,feminino,nao,nao,nao,4,sim,sim,fibra optica,nao,sim,nao,nao,nao,nao,mensal,sim,cheque,80.3,324.2,nao
2576-HXMPA,feminino,nao,nao,nao,1,sim,nao,nao,nao,nao,nao,nao,nao,nao,mensal,nao,cartao de credito,19.55,19.55,nao
7587-AOVVU,masculino,nao,sim,sim,27,sim,sim,fibra optica,sim,sim,nao,sim,sim,nao,mensal,nao,cheque eletronico,100.75,2793.55,nao
5590-BYNII,masculino,nao,nao,nao,22,sim,sim,fibra optica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,100.75,2095.0,sim
6898-MDLZW,masculino,nao,nao,nao,12,sim,nao,DSL,nao,sim,nao,sim,nao,nao,mensal,sim,cheque,53.75,648.65,nao
3237-AJGEH,feminino,nao,sim,sim,3,nao,nao,DSL,nao,nao,nao,sim,nao,nao,mensal,sim,cheque,31.0,95.05,sim
4707-YNOQA,feminino,nao,sim,sim,34,sim,sim,nao,nao,nao,nao,nao,nao,nao,anual,sim,cartao de credito,25.6,917.15,nao
9357-UJRUN,masculino,nao,sim,nao,24,sim,sim,DSL,sim,nao,nao,sim,nao,nao,anual,sim,cheque eletronico,58.35,1346.9,nao
1591-NFNLQ,masculino,nao,nao,nao,51,sim,sim,fibra optica,nao,nao,sim,nao,nao,nao,mensal,nao,cartao de credito,80.0,4242.35,sim
8648-PFRMP,feminino,sim,nao,nao,14,nao,nao,DSL,nao,nao,nao,nao,sim,sim,mensal,sim,cheque eletronico,46.35,672.7,nao
7663-CUXZB,masculino,nao,sim,nao,59,sim,sim,fibra optica,sim,sim,sim,sim,sim,sim,bianual,nao,cheque eletronico,113.75,6561.25,nao
0258-NOKBL,masculino,nao,nao,nao,3,sim,nao,fibra optica,nao,sim,sim,nao,nao,sim,mensal,nao,cheque eletronico,90.4,268.45,nao
1163-VIPRI,feminino,nao,sim,sim,65,sim,sim,fibra optica,sim,nao,sim,sim,sim,sim,bianual,nao,cheque eletronico,109.3,7337.55,nao
2815-CPTUL,masculino,sim,nao,nao,5,sim,nao,fibra optica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque,70.25,331.9,sim
9348-ROUAI,feminino,nao,sim,sim,59,sim,sim,DSL,sim,sim,sim,sim,sim,sim,bianual,nao,cartao de credito,90.3,5194.05,nao
9443-JUBUO,masculino,nao,sim,sim,72,nao,nao,DSL,sim,sim,sim,sim,sim,sim,bianual,sim,cartao de credito,65.25,4478.85,nao
0596-BQCEQ,feminino,nao,sim,sim,62,sim,nao,fibra optica,nao,sim,sim,nao,sim,sim,mensal,sim,cheque eletronico,100.15,6283.3,sim
1481-ZUWZA,masculino,nao,nao,nao,28,sim,sim,fibra optica,sim,sim,nao,nao,nao,sim,mensal,sim,cartao de credito,94.5,2659.4,sim
