idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
51.0,,married,primary,108.0,no,no,16.0,jun,278.0,2.0,no
46.0,blue-collar,married,primary,1303.0,no,no,4.0,aug,174.0,1.0,no
27.0,admin.,single,secondary,292.0,yes,no,12.0,may,53.0,9.0,no
61.0,retired,married,secondary,89.0,no,no,28.0,oct,154.0,1.0,no
34.0,admin.,married,tertiary,788.0,yes,no,5.0,feb,269.0,1.0,no
30.0,blue-collar,single,secondary,573.0,yes,no,12.0,may,116.0,2.0,no
58.0,management,married,tertiary,1318.0,no,no,16.0,jul,184.0,1.0,no
30.0,technician,single,secondary,151.0,no,no,3.0,feb,276.0,2.0,no
50.0,blue-collar,married,primary,-37.0,yes,no,12.0,may,78.0,3.0,no
30.0,blue-collar,single,secondary,522.0,no,no,6.0,feb,197.0,3.0,no
43.0,entrepreneur,married,primary,2315.0,yes,yes,14.0,may,42.0,1.0,no
35.0,services,divorced,secondary,-718.0,yes,no,21.0,nov,47.0,1.0,no
36.0,management,single,tertiary,4.0,yes,no,7.0,jul,529.0,1.0,no
46.0,entrepreneur,married,tertiary,-43.0,no,no,12.0,may,138.0,8.0,no
46.0,admin.,single,secondary,596.0,yes,no,20.0,apr,138.0,3.0,no
29.0,unemployed,single,secondary,670.0,yes,no,26.0,sep,6.0,1.0,no
48.0,blue-collar,married,primary,430.0,no,no,14.0,may,340.0,3.0,no
50.0,management,divorced,tertiary,60.0,no,no,19.0,aug,255.0,2.0,no
,admin.,divorced,secondary,0.0,yes,yes,30.0,apr,586.0,2.0,no
38.0,entrepreneur,married,tertiary,678.0,no,yes,18.0,nov,82.0,2.0,no
27.0,management,married,tertiary,159.0,yes,no,25.0,jul,295.0,2.0,no
36.0,technician,married,secondary,1345.0,yes,no,18.0,nov,82.0,1.0,no
48.0,services,married,primary,483.0,no,no,6.0,aug,119.0,2.0,no
59.0,,married,,2443.0,no,no,20.0,jun,8.0,8.0,no
21.0,student,single,tertiary,1258.0,no,no,7.0,jul,404.0,1.0,no
56.0,retired,divorced,secondary,389.0,yes,no,18.0,jun,379.0,5.0,no
57.0,admin.,divorced,secondary,0.0,no,no,9.0,sep,121.0,2.0,no
41.0,blue-collar,married,secondary,2067.0,yes,no,20.0,jun,120.0,4.0,no
36.0,management,married,tertiary,332.0,yes,no,22.0,may,566.0,7.0,no
45.0,management,married,tertiary,80.0,no,yes,19.0,nov,157.0,1.0,no
40.0,,married,secondary,84.0,yes,yes,12.0,jun,230.0,7.0,no
30.0,admin.,single,secondary,2702.0,yes,no,24.0,jul,129.0,2.0,no
75.0,retired,divorced,primary,37127.0,no,no,11.0,feb,505.0,1.0,no
35.0,technician,single,tertiary,0.0,yes,no,28.0,aug,46.0,2.0,no
58.0,admin.,married,secondary,1813.0,yes,no,17.0,jul,15.0,1.0,no
29.0,technician,single,secondary,1612.0,yes,no,26.0,may,375.0,2.0,no
54.0,technician,single,secondary,198.0,yes,yes,17.0,nov,120.0,1.0,no
28.0,blue-collar,single,secondary,1106.0,yes,no,17.0,apr,73.0,2.0,no
33.0,student,single,,2321.0,no,no,15.0,apr,699.0,2.0,no
56.0,admin.,married,secondary,33.0,no,yes,19.0,nov,111.0,1.0,no
50.0,management,married,tertiary,101.0,yes,no,15.0,may,348.0,1.0,no
37.0,technician,single,secondary,-59.0,yes,no,22.0,jul,70.0,1.0,no
49.0,services,married,secondary,486.0,yes,yes,30.0,may,43.0,2.0,no
54.0,retired,married,primary,136.0,yes,no,3.0,apr,352.0,1.0,no
40.0,management,married,tertiary,193.0,no,no,18.0,aug,105.0,6.0,no
33.0,technician,married,secondary,5083.0,no,no,27.0,oct,161.0,1.0,no
48.0,management,married,,0.0,yes,no,8.0,may,612.0,1.0,no
43.0,management,married,tertiary,8.0,no,no,11.0,aug,95.0,4.0,no
35.0,blue-collar,single,primary,21.0,yes,no,27.0,may,129.0,1.0,no
55.0,technician,married,secondary,570.0,no,no,27.0,aug,94.0,6.0,no
33.0,management,married,tertiary,644.0,yes,yes,3.0,feb,124.0,2.0,no
41.0,technician,single,tertiary,1104.0,no,no,9.0,jun,352.0,1.0,no
57.0,blue-collar,married,secondary,6004.0,yes,no,12.0,aug,157.0,6.0,no
50.0,self-employed,married,tertiary,1503.0,no,no,27.0,aug,128.0,12.0,no
63.0,technician,married,secondary,896.0,yes,no,28.0,jan,115.0,3.0,no
33.0,technician,single,secondary,177.0,yes,no,23.0,may,293.0,1.0,no
47.0,blue-collar,married,secondary,665.0,no,no,18.0,aug,885.0,3.0,no
36.0,services,married,secondary,380.0,yes,no,20.0,may,26.0,1.0,no
23.0,student,single,secondary,151.0,yes,no,9.0,may,97.0,1.0,no
33.0,technician,single,tertiary,179.0,yes,no,18.0,nov,432.0,2.0,no
36.0,management,married,tertiary,4.0,no,yes,29.0,jul,261.0,6.0,no
47.0,blue-collar,married,secondary,116.0,yes,no,8.0,may,376.0,2.0,no
39.0,management,married,tertiary,0.0,no,no,28.0,aug,93.0,25.0,no
44.0,blue-collar,divorced,primary,-57.0,yes,no,7.0,may,234.0,1.0,no
60.0,retired,married,primary,894.0,yes,no,15.0,may,65.0,7.0,no
42.0,management,married,tertiary,478.0,no,yes,8.0,jul,165.0,1.0,no
32.0,technician,single,secondary,10.0,no,no,19.0,aug,190.0,2.0,no
33.0,admin.,married,secondary,30.0,yes,no,5.0,may,125.0,2.0,no
37.0,management,married,tertiary,578.0,yes,no,8.0,aug,401.0,4.0,no
33.0,management,single,tertiary,2360.0,yes,no,20.0,nov,268.0,1.0,no
59.0,retired,married,primary,-47.0,yes,no,27.0,aug,84.0,4.0,no
42.0,technician,married,tertiary,-805.0,no,no,8.0,aug,103.0,6.0,no
59.0,management,married,tertiary,782.0,no,yes,13.0,aug,127.0,2.0,no
,technician,single,secondary,1282.0,no,no,12.0,may,144.0,1.0,no
50.0,self-employed,single,secondary,766.0,yes,no,7.0,may,253.0,2.0,no
29.0,blue-collar,single,secondary,348.0,yes,no,9.0,may,185.0,2.0,no
36.0,entrepreneur,single,secondary,296.0,no,no,18.0,nov,67.0,2.0,no
33.0,services,married,primary,908.0,yes,yes,14.0,jul,184.0,2.0,no
38.0,admin.,divorced,secondary,0.0,no,no,5.0,jun,56.0,1.0,no
33.0,management,single,tertiary,5276.0,no,no,4.0,nov,572.0,1.0,no
36.0,entrepreneur,single,tertiary,658.0,yes,no,16.0,jun,61.0,3.0,no
36.0,management,single,tertiary,1089.0,yes,no,30.0,may,126.0,1.0,no
44.0,admin.,married,secondary,1042.0,yes,no,18.0,may,136.0,1.0,no
29.0,blue-collar,married,primary,544.0,no,yes,21.0,jul,121.0,4.0,no
44.0,blue-collar,married,primary,134.0,yes,no,7.0,may,378.0,1.0,no
55.0,management,married,tertiary,73.0,yes,no,5.0,may,142.0,2.0,no
38.0,blue-collar,single,secondary,13156.0,yes,no,17.0,apr,291.0,4.0,no
39.0,management,divorced,tertiary,30.0,no,yes,3.0,feb,265.0,4.0,no
45.0,blue-collar,married,primary,-66.0,yes,no,6.0,may,263.0,2.0,no
36.0,management,single,tertiary,1373.0,yes,no,20.0,may,144.0,2.0,no
36.0,management,married,tertiary,8564.0,yes,no,23.0,may,125.0,1.0,no
59.0,retired,divorced,primary,81.0,yes,no,5.0,may,107.0,1.0,no
41.0,admin.,married,tertiary,5426.0,yes,no,14.0,may,149.0,2.0,no
29.0,self-employed,single,tertiary,16.0,yes,no,6.0,may,43.0,1.0,no
50.0,management,single,tertiary,297.0,yes,no,5.0,may,119.0,1.0,no
51.0,blue-collar,divorced,secondary,734.0,yes,yes,5.0,may,17.0,1.0,no
29.0,management,single,tertiary,1514.0,yes,no,5.0,may,363.0,1.0,no
40.0,technician,single,secondary,153.0,no,no,7.0,aug,125.0,2.0,no
36.0,student,married,primary,3503.0,no,no,6.0,jun,31.0,1.0,no
49.0,technician,married,secondary,-849.0,yes,yes,27.0,may,197.0,1.0,no
45.0,technician,married,secondary,1441.0,yes,no,18.0,nov,93.0,1.0,no
40.0,management,married,tertiary,2487.0,no,no,30.0,apr,126.0,1.0,no
,management,married,tertiary,927.0,no,no,18.0,aug,100.0,4.0,no
32.0,entrepreneur,married,tertiary,598.0,no,no,18.0,aug,135.0,6.0,no
44.0,admin.,married,secondary,345.0,yes,no,16.0,jul,208.0,8.0,no
27.0,blue-collar,married,secondary,197.0,no,no,23.0,jul,222.0,1.0,no
25.0,admin.,single,tertiary,220.0,no,no,26.0,may,68.0,1.0,no
56.0,services,married,secondary,9.0,no,yes,20.0,aug,285.0,2.0,no
59.0,retired,married,secondary,5678.0,yes,no,14.0,may,238.0,2.0,no
,management,single,tertiary,0.0,no,no,25.0,aug,9.0,12.0,no
49.0,admin.,divorced,secondary,169.0,yes,no,30.0,may,447.0,1.0,no
50.0,blue-collar,divorced,primary,388.0,no,no,5.0,feb,701.0,1.0,no
42.0,,single,,61.0,no,no,20.0,jun,115.0,1.0,no
37.0,management,married,tertiary,7100.0,no,no,20.0,nov,757.0,2.0,no
36.0,blue-collar,single,secondary,219.0,yes,yes,11.0,may,270.0,2.0,no
,blue-collar,married,secondary,-76.0,no,no,29.0,jan,173.0,1.0,no
51.0,blue-collar,married,,1432.0,no,no,9.0,jul,388.0,1.0,no
42.0,blue-collar,married,secondary,879.0,yes,no,18.0,nov,140.0,1.0,no
47.0,,married,primary,0.0,yes,no,24.0,jul,193.0,1.0,no
40.0,self-employed,married,tertiary,1498.0,no,no,4.0,feb,62.0,1.0,no
25.0,blue-collar,single,secondary,543.0,yes,no,15.0,may,302.0,1.0,no
36.0,blue-collar,married,secondary,1797.0,yes,yes,17.0,nov,166.0,1.0,no
80.0,retired,married,primary,2994.0,no,no,6.0,aug,320.0,1.0,no
60.0,self-employed,married,secondary,1690.0,no,no,28.0,aug,64.0,11.0,no
51.0,management,married,secondary,1573.0,no,no,28.0,aug,72.0,18.0,no
59.0,,married,tertiary,0.0,no,yes,29.0,jul,376.0,2.0,no
80.0,retired,married,secondary,173.0,no,no,2.0,aug,87.0,3.0,no
47.0,admin.,married,,989.0,no,no,19.0,jun,116.0,1.0,no
36.0,services,married,secondary,335.0,yes,no,9.0,may,339.0,2.0,no
,blue-collar,single,,17.0,yes,no,6.0,may,72.0,1.0,no
33.0,technician,married,secondary,-74.0,yes,no,25.0,jul,198.0,4.0,no
45.0,services,married,,8319.0,no,no,15.0,jun,75.0,2.0,no
33.0,blue-collar,single,secondary,15341.0,no,no,20.0,apr,335.0,1.0,no
51.0,technician,married,secondary,52.0,no,no,13.0,aug,114.0,2.0,no
51.0,unemployed,divorced,secondary,-56.0,yes,no,19.0,nov,544.0,3.0,no
48.0,blue-collar,married,primary,1670.0,no,no,17.0,jun,145.0,1.0,no
34.0,technician,single,tertiary,370.0,no,no,11.0,aug,116.0,2.0,no
28.0,management,single,tertiary,466.0,yes,no,23.0,jul,170.0,2.0,no
33.0,technician,single,secondary,2583.0,no,no,25.0,may,241.0,1.0,no
36.0,services,married,secondary,1177.0,yes,yes,3.0,feb,50.0,5.0,no
40.0,self-employed,married,secondary,311.0,yes,no,20.0,may,723.0,2.0,no
34.0,entrepreneur,married,tertiary,842.0,yes,no,6.0,may,141.0,2.0,no
,technician,single,tertiary,2744.0,yes,no,8.0,aug,309.0,2.0,no
49.0,technician,married,tertiary,503.0,no,no,1.0,jul,297.0,2.0,no
35.0,management,single,tertiary,62.0,yes,no,5.0,may,214.0,4.0,no
38.0,management,single,tertiary,4841.0,no,no,22.0,may,580.0,3.0,no
32.0,technician,married,secondary,253.0,yes,no,21.0,nov,76.0,1.0,no
33.0,blue-collar,married,secondary,842.0,no,no,29.0,aug,111.0,4.0,no
39.0,admin.,married,,378.0,no,no,20.0,jun,17.0,5.0,no
30.0,services,married,secondary,637.0,yes,no,15.0,may,69.0,5.0,no
,admin.,divorced,secondary,-372.0,yes,no,26.0,may,104.0,1.0,no
24.0,technician,single,secondary,135.0,yes,yes,18.0,may,250.0,1.0,no
52.0,entrepreneur,divorced,secondary,7.0,no,no,24.0,jul,150.0,5.0,no
27.0,management,single,tertiary,446.0,no,no,23.0,jun,205.0,3.0,no
36.0,admin.,single,secondary,1328.0,no,no,30.0,jul,69.0,9.0,no
29.0,admin.,married,secondary,252.0,yes,no,15.0,may,1223.0,3.0,no
47.0,blue-collar,married,secondary,125.0,no,no,8.0,jul,210.0,2.0,no
43.0,blue-collar,married,secondary,1324.0,yes,no,12.0,may,179.0,5.0,no
48.0,management,divorced,tertiary,-244.0,yes,no,5.0,may,253.0,1.0,no
57.0,entrepreneur,married,,657.0,no,no,12.0,jun,344.0,1.0,no
25.0,management,single,tertiary,2140.0,no,no,1.0,oct,81.0,1.0,no
43.0,services,divorced,secondary,5571.0,no,no,9.0,jun,149.0,1.0,no
50.0,technician,married,secondary,103.0,yes,no,12.0,may,79.0,6.0,no
54.0,technician,divorced,tertiary,2133.0,no,no,18.0,nov,176.0,1.0,no
38.0,services,married,secondary,8876.0,no,no,19.0,nov,636.0,1.0,no
41.0,,divorced,primary,22.0,yes,no,18.0,nov,238.0,3.0,no
35.0,admin.,married,secondary,3854.0,yes,no,5.0,may,131.0,1.0,no
33.0,management,married,tertiary,32.0,no,no,29.0,aug,27.0,7.0,no
51.0,technician,married,secondary,337.0,yes,no,20.0,aug,687.0,4.0,no
29.0,blue-collar,single,secondary,228.0,no,no,5.0,feb,355.0,1.0,no
34.0,blue-collar,divorced,secondary,1125.0,yes,yes,19.0,nov,141.0,2.0,no
51.0,management,married,tertiary,1612.0,yes,no,18.0,nov,61.0,2.0,no
58.0,,married,primary,1310.0,yes,yes,22.0,jul,1226.0,2.0,no
50.0,services,divorced,secondary,-210.0,no,yes,21.0,aug,153.0,7.0,no
38.0,,married,secondary,0.0,yes,no,23.0,jul,157.0,1.0,no
57.0,entrepreneur,married,,975.0,yes,yes,22.0,jul,236.0,4.0,no
49.0,services,married,tertiary,306.0,yes,no,18.0,aug,285.0,7.0,no
42.0,blue-collar,married,primary,170.0,yes,no,19.0,may,51.0,41.0,no
33.0,technician,single,tertiary,154.0,no,no,18.0,mar,159.0,2.0,no
34.0,self-employed,married,tertiary,1972.0,yes,no,23.0,jul,61.0,2.0,no
36.0,admin.,single,tertiary,994.0,no,no,13.0,aug,185.0,2.0,no
60.0,retired,divorced,tertiary,380.0,no,no,21.0,jul,219.0,1.0,no
37.0,services,single,secondary,54.0,yes,no,10.0,jul,118.0,1.0,no
41.0,blue-collar,married,primary,512.0,yes,no,6.0,may,233.0,2.0,no
36.0,management,single,tertiary,1027.0,yes,no,4.0,jun,151.0,1.0,no
56.0,unemployed,divorced,primary,1770.0,no,no,5.0,feb,916.0,3.0,no
34.0,management,married,tertiary,13.0,yes,no,30.0,jul,99.0,3.0,no
33.0,unemployed,married,secondary,438.0,yes,yes,21.0,may,129.0,1.0,no
29.0,blue-collar,married,secondary,162.0,yes,no,15.0,jul,126.0,3.0,no
43.0,management,married,tertiary,-183.0,no,no,24.0,jul,65.0,1.0,no
29.0,management,single,,698.0,no,no,8.0,feb,186.0,1.0,no
36.0,admin.,married,secondary,165.0,yes,no,23.0,may,456.0,4.0,no
33.0,technician,single,secondary,3499.0,yes,no,11.0,may,143.0,3.0,no
39.0,management,married,tertiary,378.0,yes,yes,5.0,may,127.0,2.0,no
26.0,technician,single,secondary,855.0,yes,no,28.0,may,87.0,2.0,no
41.0,technician,single,secondary,32.0,yes,no,7.0,may,162.0,1.0,no
36.0,unemployed,divorced,primary,0.0,no,no,4.0,jul,304.0,3.0,no
,management,single,tertiary,0.0,no,no,25.0,aug,191.0,5.0,no
34.0,blue-collar,married,secondary,2994.0,yes,no,15.0,may,358.0,1.0,no
28.0,blue-collar,married,secondary,1238.0,yes,no,14.0,may,246.0,1.0,no
47.0,services,married,secondary,1717.0,no,no,20.0,aug,216.0,9.0,no
41.0,admin.,single,secondary,224.0,yes,no,12.0,may,22.0,8.0,no
39.0,technician,single,secondary,1048.0,yes,yes,8.0,apr,201.0,2.0,no
,admin.,divorced,secondary,592.0,yes,no,13.0,may,151.0,1.0,no
45.0,self-employed,married,secondary,396.0,no,no,28.0,aug,238.0,1.0,no
30.0,services,single,secondary,268.0,no,no,24.0,jul,86.0,1.0,no
39.0,services,married,secondary,0.0,yes,no,8.0,may,503.0,1.0,no
30.0,self-employed,single,secondary,5223.0,no,no,14.0,oct,404.0,2.0,no
32.0,admin.,divorced,secondary,1611.0,yes,yes,13.0,may,93.0,1.0,no
66.0,retired,married,secondary,780.0,no,no,12.0,feb,388.0,4.0,no
26.0,blue-collar,married,primary,399.0,yes,no,22.0,jul,1288.0,2.0,no
30.0,services,single,secondary,1649.0,yes,no,23.0,may,206.0,1.0,no
42.0,services,single,,974.0,no,no,30.0,jul,73.0,2.0,no
44.0,management,married,tertiary,22.0,yes,no,6.0,aug,265.0,2.0,no
38.0,services,married,secondary,507.0,yes,no,17.0,apr,55.0,1.0,no
,technician,divorced,secondary,10787.0,yes,no,4.0,jun,135.0,2.0,no
34.0,technician,married,secondary,-259.0,yes,no,27.0,may,124.0,2.0,no
42.0,blue-collar,married,secondary,414.0,yes,no,17.0,apr,400.0,3.0,no
34.0,admin.,divorced,secondary,67.0,yes,no,6.0,may,90.0,1.0,no
,blue-collar,single,tertiary,328.0,yes,no,14.0,may,414.0,1.0,no
30.0,technician,married,secondary,4.0,yes,no,8.0,may,17.0,5.0,no
,management,single,tertiary,471.0,no,no,29.0,aug,153.0,2.0,no
47.0,blue-collar,married,primary,3038.0,yes,no,14.0,jul,151.0,2.0,no
52.0,blue-collar,married,secondary,2276.0,no,no,20.0,jun,83.0,3.0,no
,blue-collar,married,primary,-848.0,yes,no,23.0,may,559.0,3.0,no
51.0,admin.,married,secondary,2662.0,no,no,28.0,jan,148.0,2.0,no
48.0,services,married,secondary,2597.0,yes,no,6.0,may,182.0,2.0,no
47.0,blue-collar,married,primary,550.0,yes,no,7.0,may,113.0,1.0,no
55.0,retired,married,tertiary,357.0,yes,no,30.0,apr,878.0,1.0,no
58.0,entrepreneur,married,primary,1153.0,yes,yes,12.0,may,206.0,6.0,no
74.0,retired,married,tertiary,4912.0,no,no,21.0,oct,129.0,3.0,no
30.0,technician,single,secondary,194.0,no,yes,27.0,aug,60.0,3.0,no
40.0,management,married,tertiary,0.0,no,no,28.0,jul,165.0,5.0,no
50.0,blue-collar,married,primary,565.0,yes,yes,28.0,aug,36.0,3.0,no
36.0,management,divorced,tertiary,649.0,no,no,16.0,jul,237.0,2.0,no
26.0,admin.,divorced,secondary,-45.0,yes,no,4.0,jun,357.0,2.0,no
30.0,admin.,married,secondary,1310.0,no,no,27.0,oct,3284.0,1.0,no
34.0,blue-collar,married,secondary,2308.0,yes,no,7.0,may,1062.0,1.0,no
,unemployed,single,secondary,4.0,no,no,30.0,jul,259.0,3.0,no
42.0,blue-collar,married,secondary,1297.0,yes,no,3.0,apr,697.0,2.0,no
33.0,management,married,tertiary,1808.0,yes,no,4.0,jun,99.0,4.0,no
35.0,unemployed,married,secondary,2080.0,yes,no,14.0,apr,266.0,3.0,no
33.0,services,married,secondary,5034.0,yes,no,8.0,may,207.0,3.0,no
41.0,admin.,divorced,secondary,322.0,yes,no,6.0,may,87.0,4.0,no
40.0,blue-collar,married,secondary,679.0,yes,no,17.0,apr,642.0,2.0,no
32.0,management,single,tertiary,1742.0,no,no,5.0,jun,231.0,2.0,no
54.0,management,married,tertiary,154.0,no,no,9.0,may,155.0,3.0,no
,unemployed,single,tertiary,140.0,yes,no,7.0,may,11.0,2.0,no
35.0,services,married,secondary,377.0,no,yes,31.0,jul,30.0,13.0,no
47.0,services,single,secondary,3644.0,no,no,9.0,jun,83.0,2.0,no
48.0,blue-collar,married,primary,-50.0,yes,no,14.0,may,212.0,6.0,no
50.0,management,married,tertiary,453.0,no,yes,4.0,jul,608.0,1.0,no
33.0,blue-collar,single,secondary,45.0,no,no,20.0,jun,13.0,12.0,no
40.0,blue-collar,married,primary,46.0,yes,no,6.0,may,119.0,1.0,no
60.0,retired,married,secondary,2060.0,no,no,29.0,jun,135.0,4.0,no
68.0,retired,married,secondary,1316.0,no,no,4.0,mar,92.0,5.0,no
54.0,blue-collar,married,,-361.0,yes,no,26.0,may,227.0,1.0,no
30.0,management,single,tertiary,349.0,no,no,12.0,aug,180.0,3.0,no
42.0,blue-collar,single,primary,-68.0,yes,yes,26.0,may,167.0,1.0,no
57.0,retired,married,,-157.0,no,no,28.0,aug,31.0,9.0,no
28.0,management,single,tertiary,320.0,yes,no,30.0,apr,239.0,1.0,no
55.0,management,married,tertiary,86.0,no,no,16.0,jun,64.0,1.0,no
42.0,blue-collar,married,secondary,681.0,yes,no,18.0,nov,203.0,1.0,no
49.0,,married,primary,0.0,yes,no,25.0,jul,42.0,3.0,no
41.0,management,divorced,tertiary,4567.0,yes,yes,16.0,jul,106.0,1.0,no
,technician,single,secondary,40.0,no,no,7.0,aug,123.0,2.0,no
33.0,blue-collar,single,secondary,706.0,yes,no,7.0,apr,329.0,1.0,no
55.0,admin.,married,secondary,420.0,yes,no,30.0,may,41.0,3.0,no
34.0,technician,single,tertiary,0.0,yes,no,17.0,apr,158.0,2.0,no
38.0,entrepreneur,married,secondary,65.0,no,no,5.0,feb,173.0,1.0,no
46.0,blue-collar,married,secondary,-27.0,yes,no,11.0,may,254.0,1.0,no
49.0,services,single,primary,114.0,yes,no,7.0,may,99.0,2.0,no
44.0,technician,single,tertiary,678.0,no,no,3.0,feb,111.0,1.0,no
57.0,technician,divorced,secondary,3105.0,yes,no,14.0,may,173.0,11.0,no
44.0,,married,secondary,281.0,yes,no,8.0,may,604.0,1.0,no
42.0,self-employed,married,tertiary,1932.0,yes,no,16.0,may,192.0,32.0,no
37.0,management,divorced,tertiary,481.0,yes,no,19.0,aug,97.0,6.0,no
42.0,blue-collar,single,primary,156.0,yes,no,15.0,may,7.0,4.0,no
33.0,blue-collar,married,secondary,0.0,yes,yes,31.0,jul,16.0,43.0,no
,blue-collar,married,secondary,557.0,yes,yes,27.0,may,185.0,1.0,no
34.0,admin.,married,secondary,1467.0,yes,no,17.0,apr,113.0,1.0,no
26.0,blue-collar,single,secondary,428.0,no,yes,7.0,jul,575.0,1.0,no
42.0,technician,married,secondary,994.0,yes,no,25.0,may,365.0,5.0,no
41.0,technician,single,secondary,769.0,no,yes,20.0,nov,222.0,4.0,no
35.0,technician,married,tertiary,108.0,yes,no,31.0,jul,65.0,3.0,no
26.0,student,single,,19.0,no,no,30.0,apr,268.0,1.0,no
42.0,management,married,tertiary,199.0,yes,no,9.0,jul,497.0,1.0,no
36.0,blue-collar,married,primary,448.0,yes,no,5.0,may,286.0,1.0,no
60.0,admin.,single,secondary,473.0,no,no,5.0,feb,175.0,2.0,no
51.0,entrepreneur,married,primary,726.0,yes,yes,15.0,apr,87.0,2.0,no
32.0,management,single,tertiary,0.0,no,no,22.0,aug,148.0,2.0,no
46.0,blue-collar,married,secondary,536.0,yes,no,15.0,may,164.0,2.0,no
,blue-collar,single,secondary,2194.0,no,no,13.0,may,275.0,2.0,no
42.0,,divorced,secondary,1406.0,yes,no,22.0,jul,178.0,1.0,no
45.0,technician,married,secondary,44.0,yes,no,5.0,may,95.0,4.0,no
,management,divorced,tertiary,-6.0,no,yes,22.0,aug,119.0,6.0,no
41.0,technician,divorced,secondary,1631.0,yes,no,12.0,aug,173.0,2.0,no
28.0,blue-collar,single,secondary,4054.0,yes,no,11.0,may,133.0,2.0,no
41.0,technician,divorced,secondary,75.0,no,no,20.0,aug,351.0,2.0,no
36.0,student,single,,172.0,no,no,12.0,jun,81.0,1.0,no
41.0,blue-collar,married,secondary,356.0,yes,no,14.0,may,90.0,5.0,no
40.0,blue-collar,married,secondary,1508.0,no,no,3.0,nov,177.0,2.0,no
40.0,services,divorced,secondary,49.0,no,yes,18.0,jul,191.0,1.0,no
58.0,blue-collar,married,secondary,544.0,no,no,17.0,jun,97.0,1.0,no
32.0,management,married,tertiary,-383.0,yes,no,27.0,may,241.0,1.0,no
30.0,technician,married,tertiary,606.0,yes,no,30.0,apr,551.0,1.0,no
43.0,management,divorced,tertiary,-410.0,no,yes,9.0,jul,189.0,1.0,no
33.0,technician,single,tertiary,469.0,no,no,26.0,aug,158.0,9.0,no
30.0,management,single,tertiary,2.0,no,no,23.0,mar,269.0,1.0,no
37.0,services,divorced,secondary,241.0,yes,no,14.0,may,189.0,1.0,no
40.0,technician,divorced,secondary,0.0,no,no,29.0,aug,299.0,3.0,no
39.0,services,single,secondary,322.0,yes,no,11.0,may,35.0,1.0,no
39.0,management,divorced,tertiary,2193.0,yes,yes,2.0,jun,550.0,3.0,no
26.0,entrepreneur,married,tertiary,144.0,no,yes,25.0,jul,730.0,1.0,no
35.0,services,married,secondary,0.0,yes,no,24.0,jul,810.0,1.0,no
59.0,management,married,,3428.0,yes,yes,19.0,nov,103.0,1.0,no
,entrepreneur,married,secondary,10.0,yes,yes,29.0,jan,161.0,3.0,no
36.0,management,single,tertiary,1841.0,yes,no,25.0,aug,141.0,4.0,no
26.0,technician,single,secondary,84.0,yes,no,29.0,jul,70.0,3.0,no
36.0,,married,primary,622.0,no,no,20.0,jun,55.0,5.0,no
59.0,technician,married,primary,309.0,no,yes,29.0,jul,25.0,5.0,no
42.0,services,married,secondary,154.0,yes,no,14.0,may,346.0,5.0,no
35.0,blue-collar,married,secondary,1949.0,yes,no,2.0,jun,200.0,3.0,no
59.0,blue-collar,married,secondary,2605.0,no,no,30.0,jan,85.0,2.0,no
44.0,technician,married,secondary,5163.0,no,no,11.0,aug,48.0,2.0,no
34.0,management,married,tertiary,557.0,yes,no,16.0,jul,513.0,1.0,no
36.0,technician,divorced,tertiary,119.0,no,no,23.0,jul,127.0,8.0,no
43.0,management,married,tertiary,0.0,yes,no,5.0,feb,280.0,2.0,no
45.0,,married,,356.0,no,no,11.0,aug,212.0,2.0,no
29.0,technician,single,secondary,1395.0,yes,no,26.0,may,61.0,1.0,no
29.0,services,single,secondary,20.0,yes,no,15.0,may,431.0,1.0,no
